study_id,score,combo,event_type,event_actuator,event_receiver,elapse_time,distance_between_players,distance_since_last_displacement_trigger,distance_trend,movement_trend,is_first_playthrough
EcIXGsPG4PjL,126,3,EnemyKill,P2,P2Enemy,36,3.49,-1,None,None,True
EcIXGsPG4PjL,126,3,BulletMiss,P2,P2Enemy,36,3.49,-1,None,None,True
EcIXGsPG4PjL,144,3,BulletMiss,P1,P1Enemy,36,3.49,-1,None,None,True
EcIXGsPG4PjL,144,3,EnemyHit,P2,P2Enemy,37,3.49,-1,None,None,True
EcIXGsPG4PjL,144,4,EnemyKill,P1,P1Enemy,37,10.64,-1,None,None,True
EcIXGsPG4PjL,168,4,BulletMiss,P2,P2Enemy,37,3.49,-1,None,None,True
EcIXGsPG4PjL,168,4,BulletMiss,P1,P1Enemy,37,3.49,-1,None,None,True
EcIXGsPG4PjL,192,4,BulletMiss,P1,P1Enemy,38,3.49,-1,None,None,True
EcIXGsPG4PjL,152,0,GettingHit,P1Enemy,P1,38,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyKill,P1,P1Enemy,38,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P1,P1Enemy,39,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P1,P1Enemy,39,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P1,P1Enemy,39,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P2,P2Enemy,39,3.49,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P2,P2Enemy,39,3.49,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P2,P2Enemy,39,3.49,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P1,P1Enemy,40,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P2,P2Enemy,40,3.49,-1,None,None,True
EcIXGsPG4PjL,152,0,BulletMiss,P2,P2Enemy,40,3.49,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P2,P2Enemy,41,3.49,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P2,P2Enemy,41,3.49,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyKill,P1,P1Enemy,41,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,BulletMiss,P1,P1Enemy,41,3.49,-1,None,None,True
EcIXGsPG4PjL,152,0,SecondaryAttack,P1,P1Enemy,41,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P1,P1Enemy,41,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,EnemyHit,P1,P1Enemy,41,10.64,-1,None,None,True
EcIXGsPG4PjL,152,0,BulletMiss,P1,P1Enemy,41,3.49,-1,None,None,True
EcIXGsPG4PjL,152,1,EnemyKill,P2,P2Enemy,42,3.49,-1,None,None,True
EcIXGsPG4PjL,152,1,EnemyHit,P1,P1Enemy,42,10.64,-1,None,None,True
EcIXGsPG4PjL,152,1,EnemyHit,P2,P2Enemy,42,3.49,-1,None,None,True
EcIXGsPG4PjL,152,1,BulletMiss,P1,P1Enemy,42,3.49,-1,None,None,True
EcIXGsPG4PjL,164,1,EnemyHit,P1,P1Enemy,44,10.64,-1,None,None,True
EcIXGsPG4PjL,164,0,EnemyHit,P1,P1Enemy,44,10.64,-1,None,None,True
EcIXGsPG4PjL,164,0,Displacement,P2,P1,44,3.79,2.41,Farther,Sideways,True
